species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
Quercus_Alnifolia,0.017578,0.029297,0.048828,0,0.007812,0.009766,0.033203,0,0.005859,0.035156,0.048828,0.015625,0.015625,0.001953,0.021484,0,0.007812,0.015625,0.015625,0.011719,0.041016,0,0,0,0.001953,0.021484,0,0.009766,0.013672,0.001953,0.005859,0,0.029297,0,0.021484,0.009766,0.017578,0.0625,0.019531,0.005859,0,0.044922,0.013672,0.013672,0.007812,0.005859,0.080078,0.080078,0.001953,0.007812,0.013672,0,0.013672,0.003906,0.009766,0.001953,0.009766,0.03125,0.015625,0.003906,0,0,0.037109,0,0.00066878,0.00068666,0.00072064,0.00076288,0.00070687,0.00064679,0.00059371,0.00053965,0.00048449,0.00042737,0.00036964,0.00031288,0.0002551,0.00019951,0.00014891,0.00010287,8.0193E-05,9.2932E-05,0.00013266,0.00018105,0.00023486,0.00028947,0.00034344,0.00039805,0.00045277,0.00050793,0.00056346,0.00061971,0.00067651,0.00073418,0.00079269,0.00085612,0.0008757,0.00087668,0.00086234,0.00083505,0.00079582,0.00074848,0.00069164,0.00063705,0.00058469,0.00053424,0.00048502,0.00043783,0.00039353,0.00035255,0.00031382,0.00027756,0.00024572,0.00022455,0.00021409,0.00021413,0.00022359,0.00024369,0.00026989,0.00030409,0.00034225,0.00038153,0.00042483,0.00047058,0.00051998,0.00056787,0.0006076,0.00064682,0.036133,0.00293,0,0.056641,0,0,0.055664,0,0.00293,0.18262,0.00293,0,0,0,0,0,0.017578,0,0.046875,0.003906,0,0.001953,0.041992,0.003906,0.005859,0.000977,0.008789,0,0.021484,0,0.053711,0,0.003906,0,0,0,0.000977,0,0.10449,0.11523,0.009766,0,0.020508,0.00293,0.024414,0,0.030273,0,0.001953,0.026367,0.000977,0,0.017578,0.036133,0,0,0.007812,0.004883,0.023438,0,0,0.005859,0,0.015625
Quercus_Brantii,0.011719,0.007812,0.017578,0.009766,0.007812,0.013672,0.015625,0,0.011719,0.023438,0.019531,0.021484,0.03125,0.005859,0.015625,0,0.011719,0.015625,0.011719,0.017578,0.042969,0.007812,0,0.019531,0.009766,0.021484,0.003906,0.007812,0.048828,0.011719,0.001953,0,0.015625,0.001953,0.007812,0.011719,0.015625,0.041016,0.009766,0.007812,0,0.007812,0.083984,0.019531,0.023438,0.001953,0.037109,0.019531,0.001953,0.076172,0.037109,0,0.029297,0.005859,0.003906,0.011719,0.017578,0.009766,0.023438,0.001953,0.001953,0.001953,0.027344,0,0.0010885,0.0010118,0.00097962,0.00095902,0.00092534,0.00088332,0.00084019,0.00079971,0.00075554,0.0007087,0.00066146,0.00061884,0.00057894,0.00054385,0.00050696,0.00048541,0.00047398,0.00047285,0.00048959,0.00051901,0.00055404,0.00060036,0.00065403,0.0007138,0.00077713,0.00083663,0.00090182,0.00097491,0.0010493,0.0011132,0.0011702,0.001243,0.0012225,0.0011518,0.0010839,0.0010155,0.00094625,0.00088023,0.00081752,0.00076033,0.00070543,0.00065312,0.00060089,0.00055925,0.00051888,0.00049548,0.00048408,0.00047369,0.0004809,0.00050057,0.00052782,0.00056164,0.00059812,0.00064036,0.00068758,0.00073505,0.00078275,0.00083592,0.00088501,0.0009196,0.00095064,0.00097257,0.0010491,0.001128,0.015625,0.001953,0.000977,0.033203,0,0.006836,0.047852,0.00293,0.026367,0.035156,0.000977,0,0.006836,0.014648,0,0,0.00293,0.000977,0.073242,0.009766,0,0,0.013672,0.00293,0.043945,0.00293,0.027344,0.00293,0.038086,0.007812,0.060547,0,0.000977,0,0.010742,0,0,0.007812,0.088867,0.063477,0.004883,0.003906,0.043945,0.00293,0.008789,0,0.042969,0,0.012695,0.010742,0,0,0.019531,0.091797,0,0,0.004883,0.001953,0.022461,0,0,0.005859,0.022461,0.047852
Quercus_Canariensis,0.011719,0.011719,0.005859,0.011719,0.005859,0.009766,0.027344,0,0.005859,0.011719,0.033203,0.011719,0.023438,0.015625,0.021484,0,0.021484,0.033203,0.011719,0.013672,0.033203,0.017578,0,0.019531,0.019531,0.029297,0.015625,0.007812,0.042969,0.003906,0.001953,0.005859,0.025391,0,0.007812,0.021484,0.009766,0.017578,0.013672,0.003906,0,0.033203,0.041016,0.005859,0.03125,0.001953,0.023438,0.046875,0,0.046875,0.033203,0.001953,0.021484,0,0.029297,0.009766,0.009766,0.037109,0.013672,0.011719,0,0.011719,0.005859,0,0.00088501,0.00092925,0.00093136,0.00086243,0.00084193,0.00081633,0.0007827,0.00074691,0.0007201,0.00069191,0.00066977,0.00064082,0.00062899,0.0006213,0.00062032,0.00062366,0.0006196,0.00060367,0.00061785,0.00062943,0.00064008,0.00062728,0.00065625,0.00067465,0.00068448,0.00070133,0.0007324,0.00075324,0.00078262,0.00080872,0.00082501,0.00087926,0.00090682,0.00095828,0.00093128,0.00088334,0.00084846,0.0008003,0.00077084,0.00073461,0.00069201,0.00068415,0.00066063,0.00063713,0.00063633,0.00061047,0.00060248,0.00059095,0.00059643,0.00058111,0.00059892,0.00060922,0.00063781,0.00065376,0.00066996,0.00067825,0.00070259,0.00073237,0.00075409,0.00078496,0.0008059,0.00082443,0.00084418,0.00086012,0.003906,0.040039,0.011719,0.015625,0.019531,0.049805,0.024414,0.03125,0.004883,0.003906,0,0.000977,0.030273,0,0,0,0.03125,0.035156,0.012695,0.02832,0,0,0.051758,0.029297,0.024414,0.000977,0.03418,0.001953,0.000977,0.029297,0.001953,0,0,0.016602,0.027344,0,0,0.039062,0.03125,0.027344,0,0.000977,0.082031,0.008789,0.076172,0.025391,0.037109,0.003906,0.005859,0,0,0,0.004883,0.010742,0.010742,0,0.036133,0.001953,0.012695,0,0,0,0.003906,0.018555
Quercus_Castaneifolia,0.009766,0.03125,0.015625,0.007812,0.007812,0.025391,0.025391,0,0.001953,0.015625,0.048828,0.011719,0.035156,0.005859,0.029297,0,0.007812,0.027344,0.009766,0.003906,0.064453,0.001953,0,0,0.001953,0.013672,0.001953,0.003906,0.021484,0.011719,0.005859,0,0.029297,0,0.015625,0.019531,0.017578,0.037109,0.015625,0.007812,0,0.035156,0.048828,0.003906,0.021484,0.009766,0.033203,0.050781,0,0.042969,0.029297,0,0.025391,0.005859,0.013672,0.003906,0,0.025391,0.023438,0.007812,0.007812,0,0.019531,0.001953,0.0010315,0.0010323,0.0009617,0.00089277,0.00083216,0.00077862,0.00073081,0.00068339,0.00064944,0.00061638,0.00057575,0.00054716,0.00053024,0.00053421,0.0004945,0.00048812,0.00048911,0.00050059,0.00052743,0.0005389,0.00054368,0.00057235,0.00061055,0.00065013,0.00063512,0.00067665,0.00072778,0.0007169,0.00075134,0.00081174,0.00080113,0.00085996,0.00093363,0.00086607,0.00080593,0.00081483,0.00077326,0.00072245,0.00069159,0.00068363,0.00063309,0.00064149,0.00059402,0.00055932,0.00055547,0.00051162,0.00048852,0.00050065,0.00048055,0.0004835,0.00052497,0.00051612,0.00051535,0.00053361,0.00057062,0.00058829,0.00062576,0.00063257,0.00066288,0.00070603,0.00076144,0.00082101,0.00088681,0.00096052,0.068359,0.017578,0.018555,0.00293,0.007812,0,0.023438,0.024414,0.018555,0.004883,0,0,0,0,0,0,0.02832,0.003906,0.004883,0.021484,0,0,0.005859,0,0.006836,0,0.027344,0.012695,0.004883,0,0.005859,0,0,0.11133,0.005859,0,0,0.15332,0.021484,0.001953,0,0,0.037109,0.013672,0.013672,0.14648,0.041016,0.003906,0.005859,0,0,0,0.005859,0.003906,0.009766,0,0.03125,0,0.012695,0,0,0,0,0.072266
Quercus_Cerris,0.003906,0.003906,0.017578,0.046875,0.009766,0,0.003906,0,0.005859,0.029297,0.019531,0.027344,0.011719,0.001953,0.019531,0,0.029297,0.013672,0.050781,0.009766,0.019531,0,0,0.013672,0.003906,0.033203,0,0.017578,0.027344,0.003906,0.001953,0,0.019531,0,0,0.033203,0.009766,0.027344,0.011719,0.007812,0,0.042969,0.048828,0.001953,0.056641,0.003906,0.037109,0.021484,0,0.037109,0.007812,0.001953,0.023438,0.005859,0.005859,0.003906,0.023438,0.041016,0.039062,0.042969,0,0,0.017578,0.001953,0.0010719,0.0011056,0.0011439,0.0011895,0.0012336,0.0012826,0.0013176,0.0013553,0.0013708,0.0013865,0.0014038,0.0014696,0.0015908,0.0017101,0.0017311,0.0016052,0.0014932,0.0014122,0.0013873,0.0013562,0.0013184,0.0012817,0.0012456,0.0012065,0.0011655,0.0011325,0.0010896,0.001054,0.0010272,0.0010035,0.0009844,0.00098197,0.0010012,0.0010297,0.0010593,0.0011079,0.0011492,0.0011918,0.001243,0.0012734,0.0013071,0.0013479,0.00139,0.0014726,0.0015935,0.0016602,0.0015557,0.0014923,0.0014505,0.0014015,0.0013575,0.0013053,0.0012538,0.0011995,0.0011467,0.0011076,0.001068,0.001028,0.0010035,0.00099176,0.00098449,0.00099108,0.0010139,0.0010384,0.061523,0.004883,0.018555,0.015625,0,0.001953,0.033203,0.009766,0.022461,0.015625,0.00293,0,0.005859,0.036133,0,0.001953,0.001953,0,0.049805,0.009766,0,0.00293,0.005859,0.004883,0.000977,0.018555,0.067383,0.005859,0.016602,0.015625,0.063477,0,0.00293,0.038086,0.009766,0,0.000977,0.022461,0.029297,0.009766,0.007812,0.001953,0.015625,0.094727,0.003906,0.027344,0.021484,0,0.017578,0.025391,0,0.010742,0.007812,0.056641,0.007812,0,0.001953,0.001953,0.010742,0,0,0.007812,0.014648,0.056641
Quercus_Chrysolepis,0.033203,0.15625,0.029297,0.001953,0.001953,0.16406,0,0,0.009766,0.019531,0.078125,0.001953,0.076172,0.003906,0.001953,0,0.005859,0.037109,0.001953,0.007812,0,0,0,0,0,0.005859,0,0.003906,0.013672,0.005859,0,0,0.019531,0,0.021484,0.042969,0.011719,0.013672,0.001953,0,0,0.021484,0.001953,0.001953,0.03125,0,0.003906,0,0.001953,0,0.074219,0,0.001953,0,0,0,0.005859,0.03125,0.009766,0.011719,0,0,0.029297,0.001953,0.00039986,0.00035462,0.00031148,0.00028007,0.00025013,0.00022093,0.00020044,0.00024913,0.00029814,0.00031812,0.00028656,0.00026775,0.00024075,0.00021947,0.00019004,0.00017383,0.0002023,0.00017368,0.00019145,0.00022697,0.00025419,0.00027649,0.00029701,0.0003235,0.00034154,0.00029265,0.00024617,0.00020563,0.00022588,0.00025166,0.00028422,0.00031746,0.0003622,0.00040869,0.00037544,0.00033192,0.00029006,0.00024643,0.00020102,0.00015308,0.00011355,0.00012901,0.00015937,0.00018749,0.0002211,0.00025625,0.00029336,0.0003337,0.00037654,0.00037546,0.00033286,0.00029027,0.00025203,0.00022026,0.00018475,0.00015215,0.00012332,0.00013068,0.00017751,0.00022165,0.00026328,0.00030345,0.00034291,0.00038415,0,0,0,0,0,0,0,0,0,0,0.040039,0,0,0,0.3877,0,0,0,0,0,0,0.00293,0,0.004883,0,0.00293,0,0,0.003906,0,0,0,0,0,0,0,0.011719,0,0,0,0,0,0,0,0,0,0,0,0,0.003906,0.041992,0,0.000977,0,0,0.004883,0,0.035156,0,0.44141,0,0.017578,0,0
Quercus_Coccifera,0.001953,0.001953,0.09375,0.017578,0.009766,0.046875,0.013672,0,0.005859,0.011719,0.007812,0.017578,0.019531,0.001953,0.029297,0,0.013672,0.027344,0.001953,0.011719,0.013672,0,0,0,0.001953,0.027344,0,0.019531,0.029297,0.021484,0,0,0.007812,0,0.009766,0.007812,0.041016,0.056641,0.023438,0.001953,0.001953,0.001953,0.015625,0.023438,0.021484,0.015625,0.027344,0.070312,0.003906,0.009766,0.007812,0,0.03125,0.003906,0.021484,0,0.011719,0.003906,0.085938,0.001953,0,0,0.044922,0,0.00026857,0.00022681,0.00020039,0.00018943,0.00019814,0.0002163,0.00021994,0.00017943,0.00014852,0.00011965,0.0001273,0.00016158,0.00020279,0.00022818,0.00021965,0.00017009,0.00011936,7.2221E-05,7.2013E-05,0.00011596,0.00016845,0.00021328,0.00024527,0.00028393,0.00023994,0.00018483,0.00015358,0.00019462,0.00024015,0.00028599,0.00027881,0.00032546,0.00033413,0.0002919,0.00024779,0.00024922,0.00024638,0.00019645,0.00014968,0.00012044,0.00015895,0.00019755,0.00022764,0.00019077,0.00013481,8.0753E-05,5.7951E-05,9.4765E-05,0.00013767,0.00018361,0.00021964,0.00020986,0.00019182,0.00016354,0.00013677,0.00014091,0.00017543,0.00019941,0.00023531,0.00024084,0.0002209,0.00023117,0.00022919,0.00023988,0.001953,0.00293,0,0.014648,0.001953,0.005859,0.004883,0.003906,0.015625,0.014648,0.022461,0,0,0.015625,0.001953,0,0.004883,0.000977,0.016602,0.003906,0,0,0.005859,0.046875,0.00293,0.16309,0.003906,0,0.012695,0,0.012695,0,0.022461,0,0.000977,0,0.20313,0.005859,0.004883,0.006836,0.005859,0.000977,0.005859,0.00293,0.004883,0,0.004883,0,0.012695,0.020508,0.00293,0,0.055664,0.009766,0,0,0.00293,0.072266,0.007812,0.10059,0,0.058594,0.005859,0
Quercus_Coccinea,0,0.007812,0.023438,0.046875,0.011719,0,0.005859,0,0.005859,0.013672,0.041016,0.015625,0.046875,0.015625,0.011719,0,0.001953,0.046875,0.015625,0.011719,0.027344,0,0,0,0.009766,0.005859,0.001953,0.015625,0.066406,0.007812,0.001953,0.003906,0.015625,0,0.003906,0.005859,0.009766,0.044922,0.013672,0.001953,0.005859,0.048828,0.027344,0.001953,0.050781,0.005859,0.037109,0.013672,0.007812,0.013672,0.005859,0.001953,0.019531,0.011719,0.001953,0.003906,0.005859,0.03125,0.09375,0.013672,0,0,0.037109,0.001953,0.00036942,0.00035615,0.00034551,0.0003461,0.00035088,0.00035642,0.00035721,0.00035246,0.00034593,0.00033416,0.00031835,0.00030116,0.00028534,0.00027241,0.00026282,0.00025903,0.00027908,0.00028951,0.00025852,0.00025645,0.00026714,0.00027934,0.00029636,0.00031318,0.00032962,0.00034452,0.00035465,0.00035651,0.00035602,0.00035111,0.0003455,0.00034684,0.00035801,0.00036072,0.00032799,0.00029517,0.00026273,0.00024736,0.00025628,0.0002767,0.0002998,0.00032054,0.00033923,0.00035843,0.00034904,0.00032326,0.00029929,0.00027981,0.00026908,0.00027775,0.00029393,0.00031486,0.00033787,0.00036494,0.00034166,0.00032154,0.0003019,0.0002808,0.00026043,0.00024524,0.00024821,0.00027652,0.00030968,0.00034301,0.009766,0.025391,0.027344,0,0.061523,0,0.003906,0.043945,0.036133,0,0,0.008789,0.036133,0.016602,0,0.007812,0.032227,0.02832,0,0.035156,0.025391,0.018555,0.005859,0,0,0,0,0.05957,0.026367,0.030273,0.005859,0.022461,0,0.016602,0.036133,0.015625,0,0.038086,0,0,0,0.033203,0.001953,0.000977,0.023438,0.036133,0.016602,0.049805,0.016602,0.018555,0,0.030273,0,0,0.013672,0,0.022461,0,0.017578,0,0.035156,0,0.006836,0.00293
Quercus_Crassifolia,0.023438,0.027344,0.087891,0.007812,0.001953,0.037109,0.037109,0,0.001953,0.021484,0.03125,0.009766,0.080078,0.003906,0.013672,0,0.011719,0.013672,0,0.007812,0.007812,0,0,0.001953,0.001953,0.015625,0,0.011719,0.027344,0.013672,0.003906,0,0.013672,0,0.025391,0.017578,0.042969,0.041016,0.011719,0.003906,0.001953,0.003906,0.021484,0.009766,0.003906,0.001953,0.019531,0.033203,0.001953,0.009766,0.019531,0.005859,0.011719,0.001953,0.041016,0,0.009766,0.017578,0.025391,0,0,0,0.10156,0,0.00078861,0.00074461,0.00069574,0.00066865,0.00063637,0.00059885,0.00056093,0.00052559,0.00049134,0.0004609,0.00043162,0.00040198,0.00037292,0.00035041,0.00033114,0.00031732,0.00031299,0.00031854,0.00032567,0.00034045,0.00035787,0.00038284,0.0004128,0.00044182,0.00047512,0.00050897,0.0005441,0.00058264,0.00062779,0.00067295,0.00071814,0.0007654,0.00077699,0.00072988,0.00068603,0.00065143,0.00061249,0.00057406,0.00053741,0.00050298,0.00046793,0.00043441,0.0004049,0.00038162,0.00035881,0.00034074,0.00032333,0.00032154,0.00032299,0.00032756,0.00033983,0.0003576,0.0003828,0.00040799,0.00043576,0.0004688,0.00050256,0.00053593,0.00056892,0.00060413,0.00064249,0.00066853,0.00069888,0.00074996,0,0.077148,0,0.000977,0,0,0.017578,0,0.000977,0,0.000977,0,0,0,0,0,0.083984,0.003906,0.040039,0.00293,0,0,0.10645,0.006836,0,0.10254,0,0,0.045898,0,0.13672,0,0,0,0,0,0.00293,0.000977,0,0.00293,0,0,0,0,0.041992,0,0.009766,0,0.00293,0,0,0,0.048828,0.10938,0,0,0.016602,0.064453,0.049805,0,0,0.022461,0,0
Quercus_Crassipes,0.023438,0.015625,0.021484,0.009766,0,0.10156,0.029297,0,0.005859,0.044922,0.044922,0.001953,0.046875,0,0.001953,0,0.007812,0.039062,0.001953,0.029297,0.003906,0.001953,0,0.009766,0,0.019531,0,0.007812,0.050781,0.039062,0.009766,0.001953,0.03125,0,0.021484,0.03125,0.035156,0,0.013672,0,0,0.011719,0.007812,0.007812,0.058594,0,0,0.013672,0,0,0.017578,0,0.003906,0,0.011719,0.003906,0.025391,0.042969,0.035156,0.011719,0,0,0.042969,0.001953,0.00078779,0.00073179,0.00069584,0.00067521,0.00065913,0.00063771,0.00061294,0.00059462,0.00058072,0.00056699,0.00054536,0.00052549,0.00050944,0.00049532,0.00048105,0.00046459,0.00045307,0.00044284,0.00044197,0.00045475,0.00046953,0.00049012,0.00051575,0.00054641,0.00057767,0.0006157,0.0006527,0.00069112,0.0007336,0.00076516,0.00081135,0.00084074,0.00079575,0.00076916,0.00073412,0.00069426,0.00066078,0.00062122,0.00058762,0.00055827,0.00053195,0.00050849,0.00049152,0.00047569,0.00046897,0.00046327,0.00046694,0.0004716,0.00047665,0.00048216,0.00049049,0.00050564,0.00051865,0.00053476,0.0005482,0.00056807,0.00060132,0.0006343,0.00065836,0.00069315,0.00073806,0.00079532,0.00085296,0.00083576,0.027344,0.004883,0.021484,0,0.017578,0.11719,0.020508,0.017578,0.006836,0,0,0,0.098633,0,0,0,0.008789,0.020508,0.000977,0.004883,0,0,0.045898,0,0.012695,0,0.026367,0.013672,0,0.050781,0,0,0,0.045898,0.022461,0,0,0.079102,0.014648,0.001953,0,0.006836,0.015625,0.012695,0.069336,0.036133,0.011719,0,0,0,0,0,0,0,0.007812,0,0.058594,0,0,0,0,0,0.053711,0.046875
Quercus_Dolicholepis,0.050781,0.10352,0.011719,0,0.003906,0.16602,0.013672,0,0.007812,0.023438,0.048828,0.005859,0.099609,0.001953,0.009766,0,0.021484,0.013672,0.001953,0.007812,0.017578,0,0,0,0,0.003906,0,0.001953,0.013672,0.007812,0,0.001953,0.023438,0,0.013672,0.033203,0.005859,0.027344,0.003906,0.003906,0,0.003906,0.007812,0.003906,0.011719,0.001953,0.021484,0.046875,0,0.011719,0.054688,0,0.013672,0.001953,0.015625,0.003906,0.007812,0.013672,0.003906,0.005859,0,0,0.019531,0,0.00094916,0.00088917,0.00083347,0.00078092,0.00073207,0.00068399,0.00064055,0.00060091,0.00056738,0.00053343,0.00049879,0.00047485,0.00045863,0.00044449,0.00042971,0.00043029,0.00042736,0.00043288,0.00043989,0.00045609,0.00047212,0.00048818,0.00051841,0.00054484,0.00057035,0.00059679,0.00062687,0.00066957,0.00072069,0.00077207,0.00082985,0.00088978,0.00087815,0.00082471,0.0007747,0.00072513,0.00068394,0.0006442,0.00061115,0.00057413,0.00054229,0.00051639,0.0004879,0.00047191,0.00045533,0.0004403,0.00043234,0.00042345,0.00042088,0.00042634,0.00043858,0.000453,0.00047022,0.00049228,0.0005259,0.00056158,0.00060148,0.00064382,0.00069,0.00073557,0.00078496,0.00083884,0.00090056,0.00096224,0,0.001953,0,0.009766,0,0.048828,0,0,0.014648,0,0.0625,0,0.005859,0,0.016602,0,0.001953,0,0.019531,0,0,0,0.00293,0.027344,0.000977,0.23926,0,0,0.02832,0.001953,0.029297,0,0.003906,0,0,0,0.027344,0,0,0.004883,0,0.005859,0,0,0.000977,0,0.001953,0,0.042969,0.00293,0.007812,0,0.021484,0.049805,0,0,0,0.054688,0.013672,0.040039,0,0.20313,0.006836,0
Quercus_Ellipsoidalis,0,0,0.066406,0.15625,0.007812,0,0.001953,0,0.007812,0.001953,0.001953,0.003906,0,0.060547,0.001953,0,0.011719,0.007812,0.042969,0.005859,0.044922,0.003906,0,0,0.035156,0.007812,0.005859,0.044922,0.046875,0.007812,0,0,0.001953,0,0,0.001953,0.007812,0.046875,0.005859,0,0.009766,0.017578,0.001953,0.005859,0.066406,0,0.035156,0,0.005859,0.001953,0,0,0.005859,0.011719,0.001953,0,0,0.03125,0.13477,0.025391,0,0.001953,0.001953,0,0.00044755,0.0004816,0.00050941,0.00055086,0.00055156,0.00050102,0.00046354,0.00043616,0.00041314,0.0003809,0.00036848,0.00033715,0.00033757,0.00032364,0.00030521,0.00030722,0.000309,0.00029546,0.00029732,0.00031331,0.00031593,0.00033215,0.00033235,0.00034861,0.00036191,0.00038211,0.000389,0.00040594,0.00042529,0.00044803,0.00044825,0.00046362,0.00046729,0.00046175,0.00044685,0.00041515,0.00036673,0.00039667,0.00036046,0.00038513,0.00038775,0.00038216,0.00037272,0.00036975,0.00036073,0.00034864,0.00034863,0.0003539,0.00036314,0.00035842,0.0003504,0.00035774,0.00035807,0.00034318,0.00032457,0.00033224,0.00034704,0.00035212,0.00036211,0.00036729,0.00037904,0.000398,0.00041419,0.00042866,0.030273,0,0.03125,0.011719,0.003906,0,0.009766,0.007812,0,0.005859,0.015625,0,0.032227,0.018555,0.001953,0.014648,0,0.010742,0.006836,0.014648,0.097656,0.015625,0,0,0.015625,0.00293,0.00293,0.005859,0.006836,0.035156,0.003906,0.02832,0.000977,0.007812,0.032227,0.10742,0,0.003906,0.005859,0.015625,0.000977,0.02832,0.009766,0.018555,0.00293,0.025391,0.019531,0.017578,0.040039,0.008789,0.023438,0.019531,0.001953,0.000977,0.003906,0.03125,0.005859,0.006836,0.018555,0.005859,0.053711,0.008789,0.00293,0.040039
Quercus_Greggii,0.017578,0.025391,0.048828,0.011719,0.013672,0.009766,0.039062,0,0.005859,0.027344,0.007812,0.007812,0.029297,0.001953,0.023438,0,0.009766,0.025391,0.007812,0.013672,0.007812,0.005859,0,0.009766,0.001953,0.046875,0,0.019531,0.013672,0.021484,0.007812,0,0.007812,0,0.021484,0.009766,0.019531,0.044922,0.029297,0.005859,0,0.005859,0.013672,0.03125,0.013672,0.003906,0.019531,0.021484,0.005859,0.023438,0.035156,0,0.048828,0.001953,0.085938,0.003906,0.017578,0.009766,0.021484,0,0,0,0.037109,0,0.00088975,0.00080408,0.00072653,0.00065897,0.00061408,0.00059804,0.00059851,0.00061872,0.00066623,0.00073578,0.000808,0.00090167,0.0010051,0.001107,0.0012168,0.0013324,0.0014423,0.0015639,0.0016877,0.0018152,0.0019448,0.0020782,0.0022134,0.002227,0.0020909,0.0019583,0.0018285,0.0017098,0.0015828,0.0014584,0.0013373,0.0012204,0.0011012,0.00099097,0.00087776,0.00077159,0.00067581,0.00060155,0.00054161,0.00050096,0.0004948,0.00054385,0.00061062,0.00069742,0.00079071,0.0008946,0.00099152,0.0011032,0.0012103,0.00133,0.0014457,0.0015622,0.0016801,0.0018,0.0019088,0.0019096,0.0017845,0.0016545,0.0015384,0.0014274,0.0013075,0.0011996,0.0010896,0.00098739,0.39355,0.003906,0.000977,0.006836,0,0,0.070312,0.005859,0,0.061523,0,0,0,0,0,0,0,0.021484,0.004883,0.006836,0,0,0.003906,0,0.008789,0,0.023438,0,0,0,0.000977,0,0.003906,0.072266,0.001953,0,0,0.030273,0.063477,0.049805,0.000977,0,0.019531,0.020508,0.029297,0.016602,0.018555,0,0,0,0,0,0.001953,0.000977,0.001953,0,0.017578,0,0.000977,0,0,0,0,0.036133
Quercus_Hartwissiana,0.005859,0.009766,0.019531,0.007812,0.003906,0.005859,0.068359,0,0,0.044922,0.007812,0.011719,0.021484,0.001953,0.025391,0,0.009766,0.011719,0.007812,0.005859,0.041016,0.001953,0,0.015625,0,0.009766,0.001953,0.009766,0.009766,0.015625,0.005859,0,0.017578,0.007812,0.005859,0.009766,0.019531,0.042969,0.021484,0.001953,0,0.005859,0.015625,0.009766,0.011719,0.011719,0.03125,0.10938,0,0.046875,0.03125,0,0.035156,0,0.10547,0,0.015625,0.015625,0.019531,0.001953,0,0.005859,0.011719,0.007812,0.00097311,0.00091025,0.00087015,0.00082612,0.00079573,0.00076342,0.00072933,0.00070181,0.00066375,0.00062857,0.00059769,0.00056993,0.00054563,0.0005262,0.00050005,0.00049443,0.00048438,0.0004902,0.00049106,0.00050741,0.00052463,0.00056266,0.00060433,0.00066326,0.00070833,0.00076308,0.00082441,0.00088587,0.00095649,0.0010303,0.0011021,0.0011779,0.0011926,0.0011178,0.0010486,0.00098242,0.00091935,0.0008624,0.00080939,0.00076113,0.00070237,0.00065397,0.00061421,0.0005739,0.00054917,0.00052426,0.00051092,0.00049375,0.00049475,0.00049702,0.00051032,0.00053295,0.00055168,0.00058667,0.00061046,0.00063864,0.00066957,0.00069733,0.00073939,0.00078929,0.00083566,0.0008824,0.00091113,0.00097073,0.003906,0.047852,0.008789,0,0.097656,0.005859,0.003906,0.10156,0.032227,0,0,0.066406,0.007812,0.006836,0,0,0.057617,0,0,0.027344,0,0,0.070312,0,0.000977,0,0.000977,0.003906,0.035156,0.015625,0.027344,0,0,0.008789,0.015625,0,0,0.011719,0.000977,0.000977,0,0,0,0.005859,0.022461,0.020508,0.021484,0.056641,0.010742,0.008789,0,0,0.000977,0,0.1543,0,0.005859,0.000977,0.007812,0,0,0,0.020508,0.00293
